Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1879057,1,2020-02-22,,1907334,66,162,3,USD
1879058,1,2020-02-22,2020-02-26,1307023,0,428,2,USD
1879059,1,2020-02-22,2020-02-25,1390639,0,2034,1,USD
1879060,1,2020-02-22,,1939795,48,1278,3,USD
1879062,1,2020-02-22,,1484738,66,640,4,USD
1879063,1,2020-02-22,,1317281,64,10,3,USD
1879064,1,2020-02-22,2020-02-28,474678,0,654,5,EUR
1879065,1,2020-02-22,,1929451,44,421,3,USD
1879067,1,2020-02-22,,1778440,48,1418,2,USD
1879068,1,2020-02-22,2020-02-24,1250603,0,383,2,USD
1879069,1,2020-02-22,,924192,36,1576,2,GBP
1879071,1,2020-02-22,,674569,16,1654,7,EUR
1879072,1,2020-02-22,,1365154,55,642,8,USD
1879073,1,2020-02-22,,1253732,61,579,1,USD
1879074,1,2020-02-22,,475710,23,1664,3,EUR
1879075,1,2020-02-22,,1594267,55,1450,3,USD
1879076,1,2020-02-22,,997896,42,1991,6,GBP
1879077,1,2020-02-22,,1139944,42,1118,7,GBP
1879078,1,2020-02-22,2020-02-28,263011,0,1629,1,CAD
1879079,1,2020-02-22,,1468248,55,2322,2,USD
1879080,1,2020-02-22,,1444831,44,1570,1,USD
1879081,1,2020-02-22,,1761592,47,421,1,USD
1879082,1,2020-02-22,2020-02-26,1478691,0,2493,1,USD
1879083,1,2020-02-22,,1324842,65,106,2,USD
1879084,1,2020-02-22,,279486,10,1665,3,CAD
1879085,1,2020-02-22,,1626,5,672,2,AUD
1879086,1,2020-02-22,,1228544,48,2095,3,USD
1879087,1,2020-02-22,,1568,5,419,4,AUD
1879088,1,2020-02-22,2020-02-28,725349,0,756,1,EUR
1879089,1,2020-02-22,,662960,12,1582,1,EUR
1879090,1,2020-02-22,2020-02-25,241436,0,871,3,CAD
1879091,1,2020-02-22,,1918928,61,560,4,USD
1879092,1,2020-02-22,2020-02-25,458731,0,1141,7,EUR
1879093,1,2020-02-22,,2038741,43,1721,1,USD
1879094,1,2020-02-22,2020-02-26,776200,0,1736,1,EUR
1879095,1,2020-02-22,,1109419,36,693,1,GBP
1880000,1,2020-02-23,,877042,31,428,5,EUR
1880001,1,2020-02-23,2020-03-01,1306101,0,1141,1,USD
1880002,1,2020-02-23,2020-02-27,479309,0,1820,2,EUR
1880003,1,2020-02-23,2020-02-28,934517,0,101,1,GBP
1880004,1,2020-02-23,,2038334,49,1794,2,USD
1880005,1,2020-02-23,,343007,8,532,2,CAD
1880006,1,2020-02-23,,1678135,50,1756,4,USD
1880007,1,2020-02-23,,282634,9,260,2,CAD
1880008,1,2020-02-23,2020-02-25,1771171,0,2114,2,USD
1881000,1,2020-02-24,,1389527,48,1663,5,USD
1881001,1,2020-02-24,,1425449,51,2006,3,USD
1881003,1,2020-02-24,,128305,5,1389,2,AUD
1881004,1,2020-02-24,,242571,10,18,2,CAD
1881005,1,2020-02-24,,858132,31,1529,2,EUR
1881006,1,2020-02-24,,951987,40,1550,1,GBP
1881007,1,2020-02-24,,1624573,61,1256,1,USD
1881008,1,2020-02-24,,134281,6,106,2,AUD
1881009,1,2020-02-24,,1459686,51,836,3,USD
1881010,1,2020-02-24,,1513646,43,1747,3,USD
1881011,1,2020-02-24,,1474420,55,986,1,USD
1881012,1,2020-02-24,2020-02-27,830447,0,180,3,EUR
1881013,1,2020-02-24,,331822,10,1703,2,CAD
1881014,1,2020-02-24,2020-02-29,1778317,0,422,2,USD
1881015,1,2020-02-24,,893784,32,1528,1,EUR
1881016,1,2020-02-24,,1999333,49,1626,1,USD
1881017,1,2020-02-24,,1075402,40,1465,8,GBP
1881018,1,2020-02-24,,310143,9,1682,2,CAD
1881019,1,2020-02-24,,229582,8,1481,1,CAD
1881020,1,2020-02-24,,1830954,59,1664,1,USD
1881021,1,2020-02-24,,1413042,51,2506,1,USD
1881022,1,2020-02-24,,424340,19,444,6,EUR
1881023,1,2020-02-24,,2003293,51,111,2,USD
1881024,1,2020-02-24,,2067371,47,97,4,USD
1881025,1,2020-02-24,,1666075,43,1632,4,USD
1881026,1,2020-02-24,,1729563,44,63,2,USD
1881027,1,2020-02-24,2020-02-28,616537,0,1562,1,EUR
1881028,1,2020-02-24,2020-02-27,969766,0,1498,1,GBP
1881030,1,2020-02-24,,1039050,37,1596,1,GBP
1881031,1,2020-02-24,,1144172,40,2105,1,GBP
1881032,1,2020-02-24,,1950756,44,1408,2,USD
1881034,1,2020-02-24,2020-02-29,833662,0,2090,2,EUR
1881035,1,2020-02-24,,1868016,56,1636,1,USD
1881036,1,2020-02-24,,1115513,40,49,6,GBP
1881038,1,2020-02-24,,1114100,37,1639,3,GBP
1881040,1,2020-02-24,,1292067,66,1648,3,USD
1882001,1,2020-02-25,,304669,9,1507,3,CAD
1882002,1,2020-02-25,2020-02-27,260206,0,106,2,CAD
1882003,1,2020-02-25,2020-02-29,1108440,0,1607,2,GBP
1882004,1,2020-02-25,,1901026,43,1451,2,USD
1882005,1,2020-02-25,,967597,38,2506,2,GBP
1882006,1,2020-02-25,,312249,8,1818,5,CAD
1882007,1,2020-02-25,,1629311,57,182,6,USD
1882008,1,2020-02-25,,1812105,65,445,3,USD
1882009,1,2020-02-25,,1544289,47,2101,2,USD
1882010,1,2020-02-25,,1566368,55,1594,4,USD
1882011,1,2020-02-25,,1223270,53,794,6,USD
1882012,1,2020-02-25,,1070054,42,1993,1,GBP
1882013,1,2020-02-25,,1620151,54,1712,8,USD
1882014,1,2020-02-25,,1686021,44,421,4,USD
1882015,1,2020-02-25,,827536,33,2292,3,EUR
1882016,1,2020-02-25,,1386380,44,94,3,USD
1882018,1,2020-02-25,2020-02-27,1486024,0,848,1,USD
1882019,1,2020-02-25,,1997765,66,1600,3,USD
1882020,1,2020-02-25,2020-02-28,1572390,0,1466,7,USD
1882021,1,2020-02-25,,1918817,57,1681,2,USD
1882022,1,2020-02-25,,513424,24,342,6,EUR
1882025,1,2020-02-25,,1646517,66,1228,2,USD
1882026,1,2020-02-25,,1334387,64,587,10,USD
1882027,1,2020-02-25,,281553,10,86,3,CAD
1882028,1,2020-02-25,,1321532,59,12,2,USD
1882029,1,2020-02-25,,796631,29,1360,1,EUR
1882030,1,2020-02-25,2020-02-27,689695,0,1435,1,EUR
1882031,1,2020-02-25,,1746184,45,1473,1,USD
1882032,1,2020-02-25,,804008,32,67,1,EUR
1882033,1,2020-02-25,2020-02-27,1991339,0,1611,4,USD
1882034,1,2020-02-25,,1866388,61,1553,4,USD
1882035,1,2020-02-25,2020-03-01,1470640,0,348,2,USD
1882036,1,2020-02-25,,1730084,59,1251,4,USD
1882037,1,2020-02-25,,1168257,39,1629,5,GBP
1882038,1,2020-02-25,2020-02-28,500257,0,594,3,EUR
1882039,1,2020-02-25,,1848327,65,1626,1,USD
1882040,1,2020-02-25,,1725488,61,1619,8,USD
1882041,1,2020-02-25,2020-02-29,1702622,0,421,6,USD
1882042,1,2020-02-25,,294505,8,565,7,CAD
1882043,1,2020-02-25,,1959184,57,1782,1,USD
1882044,1,2020-02-25,,235133,10,452,3,CAD
1882045,1,2020-02-25,2020-03-02,1742088,0,1576,5,USD
1883000,1,2020-02-26,2020-02-27,1864354,0,50,2,USD
1883001,1,2020-02-26,,1589958,49,1713,10,USD
1883003,1,2020-02-26,,2015316,51,1437,2,USD
1883004,1,2020-02-26,,1627394,57,483,1,USD
1883005,1,2020-02-26,2020-02-29,608788,0,91,1,EUR
1883006,1,2020-02-26,2020-03-01,492898,0,1689,1,EUR
1883007,1,2020-02-26,,1864354,61,1660,1,USD
1883008,1,2020-02-26,2020-03-03,1287822,0,54,1,USD
1883009,1,2020-02-26,,1883981,51,1584,8,USD
1883010,1,2020-02-26,,1451748,44,1480,3,USD
1883011,1,2020-02-26,2020-03-02,1866870,0,429,3,USD
1883012,1,2020-02-26,,1378712,56,2500,4,USD
1883013,1,2020-02-26,,268815,10,1479,2,CAD
1883014,1,2020-02-26,,1226752,57,368,8,USD
1883015,1,2020-02-26,2020-03-03,461982,0,1800,1,EUR
1883016,1,2020-02-26,,229286,10,2510,2,CAD
1883017,1,2020-02-26,,1054404,38,1790,2,GBP
1883018,1,2020-02-26,2020-03-04,1365090,0,1694,2,USD
1883019,1,2020-02-26,2020-03-01,1216454,0,457,3,USD
1883020,1,2020-02-26,2020-02-29,2045183,0,100,1,USD
1883021,1,2020-02-26,2020-02-29,1307023,0,456,9,USD
1883022,1,2020-02-26,,686625,18,1369,1,EUR
1883023,1,2020-02-26,,868439,33,442,3,EUR
1883024,1,2020-02-26,,1877381,57,565,3,USD
1883026,1,2020-02-26,2020-03-01,439962,0,1463,3,EUR
1883027,1,2020-02-26,,1282801,57,1506,1,USD
1883028,1,2020-02-26,2020-03-01,1882958,0,951,6,USD
1883029,1,2020-02-26,,1286816,49,1467,5,USD
1883030,1,2020-02-26,2020-03-02,1430718,0,107,2,USD
1883031,1,2020-02-26,,314545,10,1266,2,CAD
1883032,1,2020-02-26,,1505785,62,2515,1,USD
1883033,1,2020-02-26,,909986,36,150,1,GBP
1883034,1,2020-02-26,,751036,30,1297,4,EUR
1883035,1,2020-02-26,,1190907,37,1770,3,GBP
1883036,1,2020-02-26,,1525193,43,61,6,USD
1883037,1,2020-02-26,,1184405,42,82,4,GBP
1883038,1,2020-02-26,2020-02-29,1586325,0,49,3,USD
1883039,1,2020-02-26,2020-03-01,1998013,0,1702,1,USD
1883040,1,2020-02-26,,2019180,55,80,5,USD
1883041,1,2020-02-26,,1264805,54,1740,1,USD
1883042,1,2020-02-26,2020-03-01,1679789,0,411,1,USD
1883043,1,2020-02-26,,942659,42,3,4,GBP
1883044,1,2020-02-26,,961200,37,57,2,GBP
1883046,1,2020-02-26,,1130382,36,1672,3,GBP
1883047,1,2020-02-26,,1804988,54,1324,1,USD
1883048,1,2020-02-26,,1642882,44,1658,2,USD
1883049,1,2020-02-26,,491167,19,1438,1,EUR
1883051,1,2020-02-26,,136055,4,143,1,AUD
1883052,1,2020-02-26,,1538667,51,169,3,USD
1883053,1,2020-02-26,2020-02-28,209922,0,1444,5,CAD
1883054,1,2020-02-26,,1392941,59,441,2,USD
1883055,1,2020-02-26,,1916770,47,1775,1,USD
1883056,1,2020-02-26,,2011673,56,1658,1,USD
1883057,1,2020-02-26,2020-02-27,2034809,0,446,1,USD
1884002,1,2020-02-27,,756402,29,428,1,EUR
1884004,1,2020-02-27,,1149288,39,1576,5,GBP
1884005,1,2020-02-27,,1937355,55,1079,3,USD
1884007,1,2020-02-27,2020-02-29,1939013,0,1599,6,USD
1884008,1,2020-02-27,2020-03-03,729531,0,1192,2,EUR
1884009,1,2020-02-27,,1668853,56,1537,8,USD
1884010,1,2020-02-27,2020-03-03,1891501,0,1647,9,USD
1884011,1,2020-02-27,,211057,9,702,4,CAD
1884012,1,2020-02-27,2020-03-02,1276810,0,104,1,USD
1884013,1,2020-02-27,,1054507,37,2504,2,GBP
1884014,1,2020-02-27,,1638118,47,96,2,USD
1884015,1,2020-02-27,,281638,10,362,1,CAD
1884016,1,2020-02-27,2020-03-02,1749380,0,769,2,USD
1884017,1,2020-02-27,2020-02-29,1398115,0,1246,2,USD
1884019,1,2020-02-27,,1241140,51,1647,1,USD
1884020,1,2020-02-27,,1792688,57,1619,10,USD
1884021,1,2020-02-27,,1490323,61,1444,5,USD
1884022,1,2020-02-27,,1652808,47,436,4,USD
1884023,1,2020-02-27,2020-03-04,1835626,0,1487,10,USD
1884024,1,2020-02-27,,1605350,64,420,1,USD
1884026,1,2020-02-27,,867445,34,1293,1,EUR
1884027,1,2020-02-27,,1524144,51,1787,3,USD
1884028,1,2020-02-27,,1795690,65,108,4,USD
1884029,1,2020-02-27,,1709345,64,1615,2,USD
1884030,1,2020-02-27,2020-03-02,479447,0,1623,2,EUR
1884031,1,2020-02-27,,584719,19,448,1,EUR
1884032,1,2020-02-27,2020-02-29,935754,0,512,1,GBP
1884033,1,2020-02-27,,1025108,36,1718,2,GBP
1884034,1,2020-02-27,,717147,30,1702,1,EUR
1884035,1,2020-02-27,,1329996,53,109,3,USD
1884036,1,2020-02-27,,1792707,57,1416,3,USD
1884037,1,2020-02-27,,865163,33,2034,6,EUR
1884038,1,2020-02-27,,1146124,38,682,2,GBP
1884039,1,2020-02-27,2020-03-02,784640,0,133,2,EUR
1884040,1,2020-02-27,,1846392,43,1689,2,USD
1884041,1,2020-02-27,2020-03-06,482346,0,1469,1,EUR
1884042,1,2020-02-27,,219959,9,689,1,CAD
1884043,1,2020-02-27,,1431630,66,444,1,USD
1884044,1,2020-02-27,2020-03-03,796191,0,1670,2,EUR
1884045,1,2020-02-27,,461982,21,447,6,EUR
1884046,1,2020-02-27,,522979,24,520,5,EUR
1884047,1,2020-02-27,,1490226,59,1574,1,USD
1884048,1,2020-02-27,,2091158,62,1086,1,USD
1884049,1,2020-02-27,2020-03-03,283869,0,426,7,CAD
1884050,1,2020-02-27,,476114,27,1655,10,EUR
1884052,1,2020-02-27,,1444901,61,704,1,USD
1884054,1,2020-02-27,,2067348,53,73,3,USD
1884055,1,2020-02-27,2020-03-01,1958824,0,527,2,USD
1884056,1,2020-02-27,2020-03-02,129698,0,1766,1,AUD
1884057,1,2020-02-27,,1451764,62,270,4,USD
1885000,1,2020-02-28,,835552,32,423,3,EUR
1885001,1,2020-02-28,,819688,31,1769,3,EUR
1885002,1,2020-02-28,,115335,5,410,7,AUD
1885003,1,2020-02-28,2020-03-01,1781953,0,1628,1,USD
1885004,1,2020-02-28,,1410778,47,54,1,USD
1885006,1,2020-02-28,,1802110,48,110,1,USD
1885008,1,2020-02-28,,1811432,57,1586,1,USD
1885009,1,2020-02-28,,647743,14,2498,4,EUR
1885010,1,2020-02-28,,1422903,43,99,1,USD
1885011,1,2020-02-28,,724504,30,450,4,EUR
1885012,1,2020-02-28,,1835626,53,454,10,USD
1885013,1,2020-02-28,2020-03-04,1954639,0,70,1,USD
1885014,1,2020-02-28,,1223111,49,1592,3,USD
1885015,1,2020-02-28,,335012,8,1811,5,CAD
1885016,1,2020-02-28,,1191924,39,1693,1,GBP
1885017,1,2020-02-28,,352933,10,432,5,CAD
1885018,1,2020-02-28,2020-03-01,808670,0,2488,7,EUR
1885019,1,2020-02-28,,1088403,36,417,6,GBP
1885020,1,2020-02-28,,1740013,62,66,4,USD
1885021,1,2020-02-28,,884421,34,955,9,EUR
1885022,1,2020-02-28,,372672,9,402,7,CAD
1885024,1,2020-02-28,,1765360,50,232,4,USD
1885025,1,2020-02-28,,2044567,56,2499,1,USD
1885026,1,2020-02-28,,887497,31,611,1,EUR
1885027,1,2020-02-28,2020-03-04,715599,0,626,10,EUR
1885028,1,2020-02-28,2020-03-03,432063,0,1625,1,EUR
1885029,1,2020-02-28,,440913,22,998,1,EUR
1885030,1,2020-02-28,,1956984,53,1441,2,USD
1885031,1,2020-02-28,,1533894,57,1629,1,USD
1885032,1,2020-02-28,2020-03-03,1713898,0,453,4,USD
1885033,1,2020-02-28,2020-03-02,145258,0,1586,2,AUD
1886000,1,2020-02-29,,1410945,57,1458,7,USD
1886001,1,2020-02-29,,1666075,49,603,1,USD
1886002,1,2020-02-29,,1085273,42,445,2,GBP
1886003,1,2020-02-29,,1427309,48,92,2,USD
1886004,1,2020-02-29,,967597,40,1629,4,GBP
1886005,1,2020-02-29,,975597,37,456,5,GBP
1886006,1,2020-02-29,,1756245,47,1273,1,USD
1886007,1,2020-02-29,,1331532,49,1767,1,USD
1886008,1,2020-02-29,,1524904,50,1696,3,USD
1886009,1,2020-02-29,,1248847,59,126,2,USD
1886010,1,2020-02-29,,785441,29,1638,6,EUR
1886011,1,2020-02-29,2020-03-06,1958005,0,1599,1,USD
1886013,1,2020-02-29,,1944572,56,1688,1,USD
1886014,1,2020-02-29,,356191,9,1327,2,CAD
1886015,1,2020-02-29,,390926,9,1833,1,CAD
1886016,1,2020-02-29,2020-03-03,1170483,0,191,2,GBP
1886018,1,2020-02-29,,1984464,61,1750,4,USD
1886019,1,2020-02-29,2020-03-05,1641811,0,1689,1,USD
1886020,1,2020-02-29,,1525634,48,1505,1,USD
1886022,1,2020-02-29,2020-03-03,1866245,0,1289,1,USD
1886023,1,2020-02-29,,1441657,66,2512,1,USD
1886024,1,2020-02-29,,1377272,62,450,1,USD
1886025,1,2020-02-29,2020-03-02,1742326,0,1514,7,USD
1886026,1,2020-02-29,,1634380,64,445,1,USD
1886027,1,2020-02-29,2020-03-02,1040205,0,78,1,GBP
1886028,1,2020-02-29,2020-03-04,1857129,0,1788,2,USD
1886029,1,2020-02-29,,115447,1,1156,6,AUD
1886030,1,2020-02-29,,1341101,50,969,6,USD
1886031,1,2020-02-29,,1822685,47,713,4,USD
1886033,1,2020-02-29,2020-03-08,1984697,0,2494,3,USD
1886034,1,2020-02-29,,1628237,51,1633,1,USD
1886035,1,2020-02-29,,830683,32,1540,2,EUR
1886036,1,2020-02-29,,1984697,43,84,2,USD
1886037,1,2020-02-29,,1400159,66,1502,2,USD
1886038,1,2020-02-29,,111568,6,1632,4,AUD
1886040,1,2020-02-29,,2011702,56,1511,7,USD
1886041,1,2020-02-29,,404576,21,133,3,EUR
1886042,1,2020-02-29,,1795387,61,186,4,USD
1886043,1,2020-02-29,,1862500,55,1652,3,USD
1886044,1,2020-02-29,,2512,5,78,1,AUD
1886045,1,2020-02-29,,1180067,40,1708,1,GBP
1886046,1,2020-02-29,2020-03-05,2037906,0,1751,1,USD
1886047,1,2020-02-29,2020-03-04,1101670,0,390,3,GBP
1886048,1,2020-02-29,2020-03-03,2086891,0,1145,7,USD
1886049,1,2020-02-29,2020-03-06,1385828,0,1360,1,USD
1886050,1,2020-02-29,2020-03-03,829295,0,2495,2,EUR
1886051,1,2020-02-29,2020-03-03,1458350,0,180,2,USD
1886052,1,2020-02-29,,1678562,61,56,1,USD
1887000,1,2020-03-01,,768882,30,3,1,EUR
1887001,1,2020-03-01,,1746364,55,1705,2,USD
1887002,1,2020-03-01,,1433136,64,71,2,USD
1887003,1,2020-03-01,,1359727,59,1659,8,USD
1888000,1,2020-03-02,,1857519,43,1593,2,USD
1888001,1,2020-03-02,,1242050,43,1643,2,USD
1888002,1,2020-03-02,2020-03-05,1920128,0,858,2,USD
1888003,1,2020-03-02,2020-03-05,1830954,0,1956,5,USD
1888004,1,2020-03-02,,1464857,56,1391,1,USD
1888006,1,2020-03-02,,581757,23,1133,2,EUR
1888007,1,2020-03-02,2020-03-05,529180,0,1470,9,EUR
1888009,1,2020-03-02,,1465283,55,442,1,USD
1888010,1,2020-03-02,2020-03-05,1632062,0,1642,3,USD
1888011,1,2020-03-02,2020-03-06,747984,0,1517,8,EUR
1888012,1,2020-03-02,,1340193,43,418,2,USD
1888013,1,2020-03-02,,1161825,42,994,2,GBP
1888014,1,2020-03-02,,1947294,53,830,1,USD
1888015,1,2020-03-02,,494192,21,1282,1,EUR
1888016,1,2020-03-02,2020-03-05,77150,0,2508,2,AUD
1888017,1,2020-03-02,,1571957,50,1010,9,USD
1888018,1,2020-03-02,2020-03-07,1442830,0,1473,1,USD
1888019,1,2020-03-02,2020-03-06,1879735,0,458,1,USD
1888020,1,2020-03-02,,642418,15,202,5,EUR
1889001,1,2020-03-03,,648385,13,1632,1,EUR
1889002,1,2020-03-03,,585505,23,1587,5,EUR
1889003,1,2020-03-03,,1250867,55,1468,1,USD
1889004,1,2020-03-03,,2072003,54,417,1,USD
1889005,1,2020-03-03,,1337826,45,424,1,USD
1889006,1,2020-03-03,,1577659,65,105,6,USD
1889007,1,2020-03-03,,1651231,62,1696,6,USD
1889008,1,2020-03-03,2020-03-05,1441384,0,1373,2,USD
1889009,1,2020-03-03,,405365,24,1645,1,EUR
1889010,1,2020-03-03,,246420,10,2502,6,CAD
1889011,1,2020-03-03,,2081470,49,2095,1,USD
1889012,1,2020-03-03,,1247605,66,1625,3,USD
1889013,1,2020-03-03,2020-03-10,759132,0,892,1,EUR
1889014,1,2020-03-03,2020-03-05,1377047,0,1528,4,USD
1889015,1,2020-03-03,,1218412,45,307,1,USD
1889016,1,2020-03-03,,2047895,55,1269,4,USD
1889017,1,2020-03-03,,1563279,54,602,1,USD
1889018,1,2020-03-03,,1323956,47,1039,1,USD
1889019,1,2020-03-03,2020-03-14,1389502,0,1709,7,USD
1889020,1,2020-03-03,2020-03-09,1057151,0,1601,2,GBP
1889021,1,2020-03-03,,560714,22,2109,1,EUR
1889023,1,2020-03-03,,1916988,43,1229,5,USD
1889024,1,2020-03-03,2020-03-07,1570925,0,397,7,USD
1890000,1,2020-03-04,2020-03-07,1460194,0,1521,8,USD
1890001,1,2020-03-04,,1951411,49,1497,1,USD
1890002,1,2020-03-04,2020-03-08,348521,0,1490,1,CAD
1890003,1,2020-03-04,,1466728,59,1482,2,USD
1890004,1,2020-03-04,2020-03-07,2057632,0,72,4,USD
1890005,1,2020-03-04,,792434,29,1022,8,EUR
1890006,1,2020-03-04,,1613767,62,1229,2,USD
1890007,1,2020-03-04,,2080936,45,2495,3,USD
1890009,1,2020-03-04,,1687392,47,2092,8,USD
1890010,1,2020-03-04,,1871416,48,1658,1,USD
1890011,1,2020-03-04,,475485,21,1679,2,EUR
1890013,1,2020-03-04,,254265,9,1030,1,CAD
1890014,1,2020-03-04,,1570925,53,1671,1,USD
1890015,1,2020-03-04,,1938588,44,1658,5,USD
1890016,1,2020-03-04,,1305082,54,1629,6,USD
1890017,1,2020-03-04,,406901,21,1684,1,EUR
1890018,1,2020-03-04,,1053634,36,1436,7,GBP
1890019,1,2020-03-04,,837870,32,2162,1,EUR
1890021,1,2020-03-04,2020-03-06,2007280,0,100,6,USD
1890022,1,2020-03-04,,692591,15,1680,2,EUR
1890024,1,2020-03-04,,1103795,36,1457,1,GBP
1890025,1,2020-03-04,,1597329,57,438,2,USD
1890026,1,2020-03-04,2020-03-10,666173,0,102,3,EUR
1890027,1,2020-03-04,2020-03-08,1198384,0,420,2,GBP
1890028,1,2020-03-04,,1448213,53,1435,2,USD
1890029,1,2020-03-04,,309363,10,1694,3,CAD
1890031,1,2020-03-04,,1391234,65,432,3,USD
1890032,1,2020-03-04,2020-03-11,336562,0,2087,3,CAD
1890033,1,2020-03-04,,1586481,47,2498,7,USD
1890034,1,2020-03-04,,709822,29,1804,1,EUR
1891000,1,2020-03-05,,1398769,49,1502,2,USD
1891001,1,2020-03-05,,1729484,44,790,2,USD
1891002,1,2020-03-05,,1954387,49,1683,1,USD
1891003,1,2020-03-05,,1729878,51,643,2,USD
1891005,1,2020-03-05,,1433844,54,426,1,USD
1891006,1,2020-03-05,,1369647,59,972,3,USD
1891007,1,2020-03-05,2020-03-10,1674200,0,14,1,USD
1891008,1,2020-03-05,,2073381,48,667,1,USD
1891009,1,2020-03-05,,420184,24,1791,3,EUR
1891010,1,2020-03-05,,1952591,45,386,1,USD
1891011,1,2020-03-05,,1956984,48,168,2,USD
1891012,1,2020-03-05,,423898,19,87,5,EUR
1891013,1,2020-03-05,,1716246,61,1530,3,USD
1891014,1,2020-03-05,,1090726,38,1494,1,GBP
1891015,1,2020-03-05,,390926,9,974,5,CAD
1891016,1,2020-03-05,,1094704,37,1428,7,GBP
1891017,1,2020-03-05,,1421881,62,427,1,USD
1891018,1,2020-03-05,,1448408,64,507,2,USD
1891019,1,2020-03-05,,1170419,38,2102,7,GBP
1891020,1,2020-03-05,,1782074,53,455,1,USD
1891021,1,2020-03-05,2020-03-09,425775,0,1497,7,EUR
1891022,1,2020-03-05,,1764444,47,1505,1,USD
1891023,1,2020-03-05,,1939841,65,1624,4,USD
1891024,1,2020-03-05,,1151616,42,552,6,GBP
1891025,1,2020-03-05,2020-03-12,1827897,0,1505,5,USD
1891026,1,2020-03-05,,138464,5,1578,2,AUD
1891027,1,2020-03-05,,1506493,61,400,1,USD
1891028,1,2020-03-05,,1727024,65,1598,1,USD
1891029,1,2020-03-05,,912824,39,1439,1,GBP
1891030,1,2020-03-05,,2027835,61,945,2,USD
1891031,1,2020-03-05,2020-03-08,424079,0,51,2,EUR
1891032,1,2020-03-05,,931500,39,82,1,GBP
1891033,1,2020-03-05,,350979,9,766,3,CAD
1891034,1,2020-03-05,,2069858,48,170,2,USD
1891035,1,2020-03-05,,2031457,64,85,1,USD
1892000,1,2020-03-06,2020-03-09,161879,0,1637,9,AUD
1892002,1,2020-03-06,2020-03-08,67157,0,365,2,AUD
1892003,1,2020-03-06,,1532128,65,431,3,USD
1892004,1,2020-03-06,,1042301,38,1610,2,GBP
1892005,1,2020-03-06,2020-03-07,1912515,0,111,2,USD
1892006,1,2020-03-06,,1449187,54,1589,1,USD
1892007,1,2020-03-06,,321313,10,1647,5,CAD
1892008,1,2020-03-06,,2238,5,114,1,AUD
1892009,1,2020-03-06,2020-03-13,283837,0,281,2,CAD
1892010,1,2020-03-06,,2036766,54,1599,3,USD
1892011,1,2020-03-06,,276906,10,1207,1,CAD
1892012,1,2020-03-06,,877023,32,452,1,EUR
1892013,1,2020-03-06,,1318218,62,458,6,USD
1892014,1,2020-03-06,2020-03-12,292054,0,435,9,CAD
1892015,1,2020-03-06,,1284776,55,442,2,USD
1892016,1,2020-03-06,,2037884,65,438,2,USD
1892017,1,2020-03-06,2020-03-10,19726,0,311,2,AUD
1892018,1,2020-03-06,,1266981,50,2514,10,USD
1892019,1,2020-03-06,2020-03-09,1055880,0,445,4,GBP
1892020,1,2020-03-06,2020-03-12,1064976,0,1760,3,GBP
1892021,1,2020-03-06,,988841,36,1643,1,GBP
1892023,1,2020-03-06,,868367,33,2240,2,EUR
1893000,1,2020-03-07,,1854956,53,92,1,USD
1893001,1,2020-03-07,,271760,10,460,7,CAD
1893002,1,2020-03-07,2020-03-16,1230014,0,1070,3,USD
1893003,1,2020-03-07,,1457500,62,514,4,USD
1893004,1,2020-03-07,,1974387,62,1571,4,USD
1893006,1,2020-03-07,,1202604,56,1580,5,USD
1893008,1,2020-03-07,,1470025,62,505,2,USD
1893009,1,2020-03-07,2020-03-10,1549707,0,427,4,USD
1893010,1,2020-03-07,2020-03-10,1268964,0,1196,6,USD
1893011,1,2020-03-07,,463529,23,134,4,EUR
1893012,1,2020-03-07,,809659,33,1630,3,EUR
1893013,1,2020-03-07,2020-03-15,1594267,0,2509,1,USD
1893014,1,2020-03-07,2020-03-12,200765,0,1582,3,CAD
1893015,1,2020-03-07,,843433,33,1762,3,EUR
1893016,1,2020-03-07,2020-03-11,1875946,0,416,2,USD
1893017,1,2020-03-07,,379770,8,568,3,CAD
1893018,1,2020-03-07,2020-03-13,1896161,0,1793,8,USD
1893019,1,2020-03-07,,714472,30,1659,1,EUR
1893020,1,2020-03-07,,737815,30,1483,6,EUR
1893021,1,2020-03-07,,1052970,36,1604,4,GBP
1893022,1,2020-03-07,,410463,23,1487,2,EUR
1893023,1,2020-03-07,,451222,19,987,1,EUR
1893024,1,2020-03-07,,1255497,45,2095,1,USD
1893025,1,2020-03-07,,1834856,43,344,1,USD
1893026,1,2020-03-07,2020-03-08,41570,0,2422,1,AUD
1893027,1,2020-03-07,,280183,9,1613,1,CAD
1893028,1,2020-03-07,,1852635,44,1274,3,USD
1893029,1,2020-03-07,2020-03-10,1486787,0,1702,5,USD
1893030,1,2020-03-07,,1422363,51,450,2,USD
1893031,1,2020-03-07,,1234648,47,774,7,USD
1893032,1,2020-03-07,,700909,29,1553,3,EUR
1893033,1,2020-03-07,,1311008,54,1206,10,USD
1893034,1,2020-03-07,,1977775,61,1555,6,USD
1893035,1,2020-03-07,,2029684,66,49,6,USD
1893036,1,2020-03-07,,1489054,47,477,3,USD
1893037,1,2020-03-07,2020-03-17,1388042,0,55,8,USD
1893038,1,2020-03-07,,1602426,62,432,1,USD
1893039,1,2020-03-07,,1687146,50,427,1,USD
